file,caption,alt_text,category,png_time,StartTime,label,altcaption,loc
index2_cpuefit_MPA.png,Fit to index data for MPA. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index2_cpuefit_MPA,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index3_obs_vs_exp_MPA.png,Observed vs. expected index values with smoother for MPA,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index3_obs_vs_exp_MPA,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index4_logcpuedata_MPA.png,Log index data for MPA. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index4_logcpuedata_MPA,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index5_logcpuefit_MPA.png,Fit to log index data on log scale for MPA. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index5_logcpuefit_MPA,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index6_log_obs_vs_exp_MPA.png,log(observed) vs. log(expected) index values with smoother for MPA,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index6_log_obs_vs_exp_MPA,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index10_resids_SE_total_MPA.png,Residuals of fit to index for MPA.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index10_resids_SE_total_MPA,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index12_resids_SE_total_MPA.png,Deviations for fit to index for MPA.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index12_resids_SE_total_MPA,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index1_cpuedata_Acoustic_Visual.png,Index data for Acoustic-Visual. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index1_cpuedata_Acoustic_Visual,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index2_cpuefit_Acoustic_Visual.png,Fit to index data for Acoustic-Visual. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index2_cpuefit_Acoustic_Visual,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index3_obs_vs_exp_Acoustic_Visual.png,Observed vs. expected index values with smoother for Acoustic-Visual,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index3_obs_vs_exp_Acoustic_Visual,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index4_logcpuedata_Acoustic_Visual.png,Log index data for Acoustic-Visual. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index4_logcpuedata_Acoustic_Visual,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index5_logcpuefit_Acoustic_Visual.png,Fit to log index data on log scale for Acoustic-Visual. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index5_logcpuefit_Acoustic_Visual,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index6_log_obs_vs_exp_Acoustic_Visual.png,log(observed) vs. log(expected) index values with smoother for Acoustic-Visual,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index6_log_obs_vs_exp_Acoustic_Visual,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index10_resids_SE_total_Acoustic_Visual.png,Residuals of fit to index for Acoustic-Visual.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index10_resids_SE_total_Acoustic_Visual,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index12_resids_SE_total_Acoustic_Visual.png,Deviations for fit to index for Acoustic-Visual.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index12_resids_SE_total_Acoustic_Visual,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index1_cpuedata_Tag.png,Index data for Tag. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index1_cpuedata_Tag,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index2_cpuefit_Tag.png,Fit to index data for Tag. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index2_cpuefit_Tag,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index3_obs_vs_exp_Tag.png,Observed vs. expected index values with smoother for Tag,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index3_obs_vs_exp_Tag,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index4_logcpuedata_Tag.png,Log index data for Tag. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index4_logcpuedata_Tag,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index5_logcpuefit_Tag.png,Fit to log index data on log scale for Tag. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index5_logcpuefit_Tag,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index6_log_obs_vs_exp_Tag.png,log(observed) vs. log(expected) index values with smoother for Tag,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index6_log_obs_vs_exp_Tag,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index10_resids_SE_total_Tag.png,Residuals of fit to index for Tag.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index10_resids_SE_total_Tag,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index12_resids_SE_total_Tag.png,Deviations for fit to index for Tag.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index12_resids_SE_total_Tag,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index1_cpuedata_MRFSS.png,Index data for MRFSS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index1_cpuedata_MRFSS,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index2_cpuefit_MRFSS.png,Fit to index data for MRFSS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index2_cpuefit_MRFSS,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index3_obs_vs_exp_MRFSS.png,Observed vs. expected index values with smoother for MRFSS,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index3_obs_vs_exp_MRFSS,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index4_logcpuedata_MRFSS.png,Log index data for MRFSS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index4_logcpuedata_MRFSS,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index5_logcpuefit_MRFSS.png,Fit to log index data on log scale for MRFSS. Lines indicate 95% uncertainty interval around index values based on the model assumption of lognormal error. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index5_logcpuefit_MRFSS,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index6_log_obs_vs_exp_MRFSS.png,log(observed) vs. log(expected) index values with smoother for MRFSS,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index6_log_obs_vs_exp_MRFSS,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index10_resids_SE_total_MRFSS.png,Residuals of fit to index for MRFSS.<br>Values are (log(Obs) - log(Exp))/SE where SE is the total standard error including any estimated additional uncertainty.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index10_resids_SE_total_MRFSS,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index12_resids_SE_total_MRFSS.png,Deviations for fit to index for MRFSS.<br>Values are log(Obs) - log(Exp) and thus independent of index uncertainty.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index12_resids_SE_total_MRFSS,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
index9_standcpueall.png,Standardized indices overlaid. Each index is rescaled to have mean observation = 1.0.,NA,Index,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,index9_standcpueall,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers1_sex1_beg.png,Beginning of year expected numbers at age of females in (max ~ 3.4 million),NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers1_sex1_beg,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers1_sex2_beg.png,Beginning of year expected numbers at age of males in (max ~ 3.4 million),NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers1_sex2_beg,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers2_meanage_beg.png,Beginning of year mean age in the population,NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers2_meanage_beg,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers1_sex1_mid.png,Middle of year expected numbers at age of females in (max ~ 3.1 million),NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers1_sex1_mid,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers1_sex2_mid.png,Middle of year expected numbers at age of males in (max ~ 3.1 million),NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers1_sex2_mid,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers2_meanage_mid.png,Middle of year mean age in the population,NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers2_meanage_mid,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers3_frac_female_age.png,Fraction female in numbers at age,NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers3_frac_female_age,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers6_len_sex1.png,Beginning of year expected numbers at length of females in (max ~ 3.4 million),NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers6_len_sex1,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers6_len_sex2.png,Beginning of year expected numbers at length of males in (max ~ 3.4 million),NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers6_len_sex2,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers7_meanlen.png,Beginning of year mean length (cm) in the population,NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers7_meanlen,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers6_len_sex1.png,Middle of year expected numbers at length of females in (max ~ 3.1 million),NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers6_len_sex1,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers6_len_sex2.png,Middle of year expected numbers at length of males in (max ~ 3.1 million),NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers6_len_sex2,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers7_meanlen.png,Middle of year mean length (cm) in the population,NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers7_meanlen,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers8_frac_female_len.png,Fraction female in numbers at length,NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers8_frac_female_len,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers4_equilagecomp.png,Equilibrium age distribution,NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers4_equilagecomp,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers5_ageerrorSD.png,Ageing imprecision: SD of observed age (yr),NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers5_ageerrorSD,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers5_ageerrorMeans.png,Ageing imprecision: Mean observed age (yr),NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers5_ageerrorMeans,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers10_ageerror_matrix_1.png,"Distribution of observed age at true age 
 for ageing error type 1",NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers10_ageerror_matrix_1,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers10_ageerror_matrix_2.png,"Distribution of observed age at true age 
 for ageing error type 2",NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers10_ageerror_matrix_2,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers10_ageerror_matrix_3.png,"Distribution of observed age at true age 
 for ageing error type 3",NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers10_ageerror_matrix_3,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers10_ageerror_matrix_4.png,"Distribution of observed age at true age 
 for ageing error type 4",NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers10_ageerror_matrix_4,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers10_ageerror_matrix_5.png,"Distribution of observed age at true age 
 for ageing error type 5",NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers10_ageerror_matrix_5,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers10_ageerror_matrix_6.png,"Distribution of observed age at true age 
 for ageing error type 6",NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers10_ageerror_matrix_6,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
numbers10_ageerror_matrix_7.png,"Distribution of observed age at true age 
 for ageing error type 7",NA,Numbers,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,numbers10_ageerror_matrix_7,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat__aggregated_across_time.png,"Length comp data, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat__aggregated_across_time,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat__multi-fleet_comparison.png,"Length comp data,  comparing across fleets",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat__multi-fleet_comparison,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_flt1mkt0.png,"Length comp data, whole catch, Trawl-wdis.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_flt1mkt0,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_bubflt1mkt0.png,"Length comp data, whole catch, Trawl-wdis (max=0.97)",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_bubflt1mkt0,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_data_weighting_TA1.8_Trawl_wdis.png,Mean length for Trawl-wdis with 95% confidence intervals based on current sample sizes.,NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_data_weighting_TA1.8_Trawl_wdis,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_flt2mkt0_page1.png,"Length comp data, whole catch, Non-Trawl-wdis (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_flt2mkt0_page1,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_flt2mkt0_page2.png,"Length comp data, whole catch, Non-Trawl-wdis (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_flt2mkt0_page2,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_bubflt2mkt0_page2.png,"Length comp data, whole catch, Non-Trawl-wdis (max=0.55) (plot 2 of 2)",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_bubflt2mkt0_page2,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_data_weighting_TA1.8_Non-Trawl_wdis.png,Mean length for Non-Trawl-wdis with 95% confidence intervals based on current sample sizes.,NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_data_weighting_TA1.8_Non-Trawl_wdis,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_flt3mkt0_page1.png,"Length comp data, whole catch, Ocean (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_flt3mkt0_page1,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_flt3mkt0_page2.png,"Length comp data, whole catch, Ocean (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_flt3mkt0_page2,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_bubflt3mkt0_page2.png,"Length comp data, whole catch, Ocean (max=0.21) (plot 2 of 2)",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_bubflt3mkt0_page2,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_data_weighting_TA1.8_Ocean.png,Mean length for Ocean with 95% confidence intervals based on current sample sizes.,NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_data_weighting_TA1.8_Ocean,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_flt4mkt0.png,"Length comp data, whole catch, Shore.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_flt4mkt0,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_bubflt4mkt0.png,"Length comp data, whole catch, Shore (max=0.26)",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_bubflt4mkt0,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_data_weighting_TA1.8_Shore.png,Mean length for Shore with 95% confidence intervals based on current sample sizes.,NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_data_weighting_TA1.8_Shore,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_flt5mkt0.png,"Length comp data, whole catch, MPA.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_flt5mkt0,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_bubflt5mkt0.png,"Length comp data, whole catch, MPA (max=0.27)",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_bubflt5mkt0,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_lendat_data_weighting_TA1.8_MPA.png,Mean length for MPA with 95% confidence intervals based on current sample sizes.,NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_lendat_data_weighting_TA1.8_MPA,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
sexratio_data_len_flt1mkt0.png,"Sex ratios for length comps, whole catch, Trawl-wdis.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,sexratio_data_len_flt1mkt0,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
sexratio_data_len_flt2mkt0_page1.png,"Sex ratios for length comps, whole catch, Non-Trawl-wdis (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,sexratio_data_len_flt2mkt0_page1,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
sexratio_data_len_flt2mkt0_page2.png,"Sex ratios for length comps, whole catch, Non-Trawl-wdis (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. (plot 2 of 2)",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,sexratio_data_len_flt2mkt0_page2,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_gstagedat_flt1mkt0.png,"Excluded age comp data, whole catch, Trawl-wdis.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_gstagedat_flt1mkt0,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_gstagedat_bubflt1mkt0.png,"Excluded age comp data, whole catch, Trawl-wdis (max=0.96)",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_gstagedat_bubflt1mkt0,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
comp_gstagedat_flt2mkt0_page1.png,"Excluded age comp data, whole catch, Non-Trawl-wdis (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,CompDat,12:06.6,StartTime: Wed Aug 16 15:52:17 2023,comp_gstagedat_flt2mkt0_page1,NA,C:/Users/Jason.Cope/Documents/Github/Sebastes_melanops_OR/Document/models/Reference model/plots
